estimated_population_2019	death_rate
77263	0.2857
124937	0.0909
418962	0.1111
28516	0.5
103391	0.6667
306114	0.1429
78013	1
100179	0.2222
238882	0.125
472912	0.0282
68885	0.5
445842	0.0698
151888	0.1429
56702	0.5
50498	0.1667
60174	1
698418	0.0887
63407	1
168328	0.5
404142	0.0556
117452	0.1333
56150	0.5
325073	0.1818
228743	0.5
39516	0.375
703293	0.0735
206424	0.25
14788	0.5
57386	0.3333
718773	0.0341
433311	0.0607
838936	0.0627
161127	0.0333
251983	0.3333
460671	0.0462
721944	0.0259
40954	0.3333
12252023	0.0763
88980	0.4
679378	0.1389
297637	0.1053
289664	0.05
129193	0.2
52597	0.5
122480	0.25
45919049	0.0737
299127	0.0476
1572866	0.0323
19761	0.1
407319	0.0395
881935	0.0396
1018948	0.0448
51901	0.3333
3337357	0.0602
37869	0.5
48296	0.0714
97377	0.0541
2182763	0.0681
55751	1
19454	0.5
114273	0.2727
59849	0.5
4144597	0.0682
503327	0.0172
121364	0.0465
845731	0.0205
17040	1
54379	1
23328	0.5
7128	1
162327	0.0204
14579	0.3333
8761	1
76147	0.2
198440	0.0741
2872347	0.0287
20519	0.0833
19178	1
338480	0.0556
14873064	0.0317
74547	0.3333
17738	1
18699	0.5
361400	0.0714
53618	0.4
19450	1
2669342	0.0478
67337	0.1
102498	0.5
37980	0.125
34682	0.4
59540	0.3333
227886	0.1026
128978	0.2857
81082	0.3333
16554	1
43703	0.3333
75946	0.3333
9132078	0.0541
3015268	0.0265
3015268	0.0247
381285	0.0286
173555	0.0769
130611	0.2
517510	0.0383
493838	0.0185
362097	0.0343
4018650	0.0286
578179	0.1667
5600	1
1516113	0.0398
208299	0.25
10988	1
31458	0.3333
235647	0.0769
168468	0.1667
7018354	0.0493
258682	0.0588
122197	0.0909
1101884	0.0584
7075181	0.0532
2512070	0.0158
238230	0.0323
279885	0.3333
120060	0.5
568873	0.026
60724	0.3333
409341	1
33639	1
21083	0.5
152488	0.1667
90757	0.1429
34691	0.5
150737	0.1176
7021	1
333783	0.0952
691305	0.0656
135558	0.1429
21168791	0.0332
11329	0.3333
895982	0.0328
2778986	0.0331
22354	0.5
94376	0.5
65534	1
232491	0.0435
3484466	0.0265
1492745	0.0488
137890	1
37085	1
52357	1
304589	0.05
58986	0.5
8602865	0.0431
96880	0.25
67736	0.3333
809015	0.129
7150	0.3333
107605	0.25
136586	0.0714
52625	1
15376	1
4018127	0.1455
74338	0.25
48554	0.5
39184	0.5
207048	0.4444
157828	0.1091
19551	1
361118	0.125
42892	0.5
31052	1
139788	0.3333
79758	0.6
117019	0.25
96204	0.1429
702298	0.0971
18071	0.5
16290	1
56250	0.6
25376	1
62784	0.1667
392482	0.0902
63250	0.5
56506	0.2857
331774	0.0482
27091	0.5
1645727	0.0723
21298	1
113230	0.2391
35907	1
53022	1
138757	0.1
9557071	0.0964
153078	1
28791	0.25
5346	0.3333
864845	0.0649
3273227	0.0879
123027	0.1111
14202	1
132002	0.1667
94859	0.1905
328454	0.0333
82620	0.0714
1933105	0.0261
33119	0.3333
10169	1
31984	0.3333
7013	1
569733	0.0541
423666	0.1613
154936	0.25
88374	0.125
82881	0.2
132157	0.0769
11123	0.5
7449	0.5
12037	0.1429
11433957	0.0502
132400	0.1
30349	0.3333
100374	0.1818
184412	0.0769
510906	0.0556
37096	0.25
58937	0.3333
919596	0.1653
28310	0.4
240592	0.129
133019	0.3333
104768	0.25
256672	0.1429
245071	0.1071
44468	0.4
161207	0.0857
176103	0.02
25538	0.5
513584	0.0659
821128	0.0733
306191	0.0238
150319	0.0667
131341	0.1429
60201	0.4
150674	0.25
6718903	0.0663
1084839	0.0538
472406	0.0746
18228	0.3333
34309	0.4
273012	0.0492
17264943	0.0708
35845	0.2
34276	0.25
11179	1
7544	1
297378	0.0714
884122	0.0291
102400	0.0769
12279	1
10786	1
3506853	0.05
529544	0.0385
1777225	0.0274
15510	1
399213	0.0153
605761	0.0211
210305	0.2
346616	0.0667
25877	0.5
24293	0.25
44161	0.0833
246748	0.0769
203275	0.0741
1483771	0.0229
236835	0.0588
17502	0.2
11377239	0.0249
8513	0.2727
142295	0.0167
10979	0.5
33450	0.04
82989	0.0213
215186	0.0909
500973	0.014
69639	0.2
69425	0.3333
219536	0.0541
590466	0.0282
16916	1
171797	0.0909
3976	0.5
21388	0.2
13410	0.1667
30374	0.1111
105686	0.0625
21268	0.3333
7164788	0.0328
657013	0.1081
2298696	0.0833
18705	1
37214	0.25
239597	0.1333
236072	0.0741
89824	0.0667
104386	0.1667
142761	0.0714
90655	0.2
274182	0.0625
376818	0.0952
146497	0.087
168668	0.1786
4191	1
101470	0.1429
76801	0.2
1204073	0.0352
121532	0.5
400927	0.0465
121862	0.3333
249210	0.0571
35292	0.1667
423884	0.0213
46793	1
15494	1
273726	0.0465
194276	0.0244
353187	0.25
175844	0.05
154489	0.0488
1379182	0.087
175693	0.0303
163901	0.2
237700	0.1852
120858	1
77263	0.2857
124937	0.125
418962	0.1579
28516	0.5
103391	0.6667
306114	0.1429
78013	1
100179	0.2222
238882	0.1429
472912	0.0303
68885	0.5
445842	0.0625
151888	0.1667
56702	0.5
50498	0.2
60174	1
698418	0.093
63407	1
168328	0.5
404142	0.0588
117452	0.1818
56150	0.5
325073	0.2222
228743	0.5
39516	0.4
703293	0.0769
206424	0.25
14788	0.5
57386	1
718773	0.0323
433311	0.0556
838936	0.0649
161127	0.0353
251983	0.3333
460671	0.0492
721944	0.0265
40954	0.3333
12252023	0.0719
88980	0.25
679378	0.1034
297637	0.1364
289664	0.0543
129193	0.1429
52597	0.6
45919049	0.0705
299127	0.0526
1572866	0.0345
407319	0.0405
881935	0.0303
1018948	0.0678
3337357	0.0556
48296	0.0714
97377	0.03
2182763	0.0625
55751	1
19454	1
114273	0.2727
4144597	0.0606
503327	0.0192
121364	0.0488
845731	0.0227
17040	1
54379	1
23328	0.5
7128	1
162327	0.0213
14579	0.3333
8761	1
76147	0.2
198440	0.0769
2872347	0.0304
20519	0.0833
19178	1
338480	0.0526
14873064	0.0335
74547	0.3333
17738	1
18699	0.5
361400	0.0513
53618	0.375
19450	1
2669342	0.0479
67337	0.1429
102498	0.5714
37980	0.2
34682	0.4
59540	0.4
227886	0.0286
128978	0.4
81082	0.3333
43703	1
75946	0.3333
9132078	0.0536
3015268	0.0279
3015268	0.0261
381285	0.0426
173555	0.0909
130611	0.2
517510	0.0379
493838	0.0176
362097	0.0444
4018650	0.0323
578179	0.1667
5600	1
1516113	0.0437
208299	0.25
10988	1
31458	0.3333
235647	0.0769
168468	0.1667
7018354	0.0528
122197	0.1
1101884	0.06
7075181	0.054
2512070	0.0161
238230	0.0323
279885	0.4
120060	0.5
568873	0.0263
60724	0.3333
409341	1
33639	1
21083	0.5
152488	0.1667
90757	0.1429
150737	0.1333
333783	0.0476
691305	0.0656
135558	0.1429
21168791	0.0305
11329	0.3333
895982	0.0364
2778986	0.0348
22354	0.5
94376	0.5
65534	1
232491	0.0455
3484466	0.029
1492745	0.0588
137890	1
37085	1
52357	1
304589	0.0769
58986	0.5
8602865	0.0547
96880	0.25
67736	0.4
809015	0.1217
7150	0.3333
107605	0.25
136586	0.0833
15376	1
4018127	0.1382
74338	0.25
39184	0.5
207048	0.3684
157828	0.1111
19551	1
361118	0.1429
42892	0.5
31052	1
139788	0.5
79758	0.6
117019	0.2
702298	0.0745
18071	0.5
16290	1
56250	0.3333
25376	1
62784	0.2
392482	0.0784
63250	0.5
56506	0.2857
331774	0.0267
27091	0.5
1645727	0.0682
21298	1
113230	0.2326
35907	1
53022	1
138757	0.1429
9557071	0.0896
153078	1
28791	0.25
5346	0.3333
864845	0.0794
3273227	0.1067
123027	0.1111
14202	1
132002	0.1667
94859	0.1905
328454	0.0333
82620	0.0714
1933105	0.0232
33119	0.3333
10169	1
7013	1
569733	0.0533
423666	0.1667
154936	0.25
88374	0.125
82881	0.2
132157	0.0769
11123	0.5
7449	0.5
12037	0.1429
11433957	0.0486
30349	0.5
184412	0.0769
510906	0.0577
37096	0.3333
58937	0.3333
919596	0.2128
28310	0.4
240592	0.1429
133019	0.4
256672	0.1667
245071	0.0476
44468	0.5
161207	0.125
176103	0.0312
25538	0.5
513584	0.0676
821128	0.0656
306191	0.0357
150319	0.0769
131341	0.1429
60201	0.4
150674	0.2857
6718903	0.0585
1084839	0.0568
472406	0.0667
34309	0.2
273012	0.0531
17264943	0.0657
35845	0.2
11179	1
7544	1
297378	0.0714
884122	0.0292
102400	0.0769
12279	1
10786	1
3506853	0.0476
529544	0.0408
1777225	0.029
15510	1
399213	0.019
605761	0.0263
210305	0.25
346616	0.0833
25877	0.5
24293	0.25
44161	0.0833
246748	0.0769
203275	0.087
1483771	0.0245
236835	0.0625
11377239	0.025
8513	0.2727
10979	0.5
33450	0.04
82989	0.0222
215186	0.0976
500973	0.0145
69639	0.2
69425	0.3333
219536	0.0513
590466	0.0312
16916	1
171797	0.0909
3976	0.5
21388	0.2
13410	0.1667
30374	0.125
105686	0.0625
21268	0.3333
7164788	0.0328
657013	0.1081
2298696	0.087
18705	1
37214	0.5
239597	0.5
236072	0.1818
89824	0.0667
104386	0.25
90655	0.3333
274182	0.0784
376818	0.0769
146497	0.087
168668	0.1786
4191	1
101470	0.1667
76801	0.2
1204073	0.0446
121532	0.5
400927	0.0556
121862	0.3333
249210	0.0625
35292	0.2
423884	0.0282
46793	1
15494	1
273726	0.0541
194276	0.0286
353187	0.3333
175844	0.0714
154489	0.0909
1379182	0.0888
175693	0.037
163901	0.25
237700	0.2105
120858	1
77263	0.2857
418962	0.0714
28516	1
103391	1
78013	1
100179	0.2857
472912	0.0192
68885	0.5
445842	0.0769
151888	0.1667
50498	0.3333
60174	1
698418	0.0903
63407	1
168328	0.5
404142	0.0625
117452	0.1111
56150	0.5
325073	0.1667
228743	0.5
39516	0.5
703293	0.0755
206424	0.3333
14788	0.5
57386	1
718773	0.025
433311	0.0351
838936	0.0547
161127	0.039
251983	0.3333
460671	0.0536
721944	0.0222
40954	0.3333
12252023	0.0764
88980	0.25
679378	0.08
297637	0.1579
289664	0.0641
129193	0.1667
52597	0.6
45919049	0.0742
407319	0.0441
881935	0.0333
1018948	0.0851
3337357	0.069
97377	0.0326
2182763	0.0542
55751	1
19454	0.5
114273	0.2727
36279	0.5
39299	0.1429
65844	0.3333
4144597	0.0557
503327	0.019
121364	0.0645
845731	0.0246
17040	1
54379	1
7128	1
162327	0.0227
14579	0.3333
76147	0.2
198440	0.0833
2872347	0.0282
20519	0.0833
19178	1
338480	0.0526
14873064	0.0304
74547	0.3333
18699	0.5
361400	0.0323
53618	0.2857
19450	1
2669342	0.0463
67337	0.1429
102498	0.4286
37980	0.2
34682	0.4
59540	0.75
227886	0.04
128978	0.4
81082	0.3333
43703	1
75946	0.3333
9132078	0.0522
3015268	0.0251
3015268	0.0234
381285	0.027
173555	0.1111
130611	0.2
517510	0.0459
493838	0.0226
362097	0.0504
4018650	0.0367
578179	0.2
5600	1
1516113	0.0538
208299	0.25
10988	1
31458	1
235647	0.0769
168468	0.1667
7018354	0.0644
122197	0.125
1101884	0.0765
7075181	0.0669
2512070	0.0168
238230	0.0476
279885	0.2
120060	0.5
568873	0.0328
60724	0.3333
409341	1
33639	1
21083	0.5
152488	0.1667
150737	0.1667
333783	0.0556
691305	0.0364
135558	0.1429
21168791	0.0282
11329	0.3333
895982	0.0364
2778986	0.0354
22354	0.5
94376	0.5
65534	1
232491	0.0455
3484466	0.0299
1492745	0.0505
137890	1
304589	0.0769
8602865	0.0452
96880	0.25
67736	0.4
809015	0.1068
7150	0.3333
107605	0.25
4018127	0.1176
74338	0.25
39184	0.5
207048	0.3333
157828	0.1081
361118	0.1429
42892	0.5
31052	1
139788	0.5
79758	0.6
117019	0.3333
702298	0.0759
18071	0.5
16290	1
56250	0.5
25376	1
392482	0.0769
63250	0.5
56506	0.2857
331774	0.0299
27091	0.5
1645727	0.0685
21298	1
113230	0.2727
35907	1
138757	0.1667
9557071	0.0884
153078	1
28791	0.25
5346	0.3333
864845	0.1064
3273227	0.1379
123027	0.1111
14202	1
132002	0.0833
94859	0.2105
328454	0.0333
82620	0.0714
1933105	0.0201
10169	1
7013	1
569733	0.0556
423666	0.1724
154936	0.3333
11123	1
7449	0.5
12037	0.1429
11433957	0.043
30349	1
510906	0.0638
37096	0.3333
58937	0.5
919596	0.1928
28310	0.5
240592	0.125
133019	0.4
256672	0.1667
245071	0.05
44468	0.3333
161207	0.1364
176103	0.0333
25538	0.5
513584	0.0565
821128	0.0521
306191	0.0357
60201	0.4
150674	0.3333
6718903	0.0495
1084839	0.0506
472406	0.0556
34309	0.25
273012	0.0536
17264943	0.0565
35845	0.2
11179	1
7544	1
297378	0.0759
884122	0.0314
102400	0.0417
12279	1
10786	1
3506853	0.0479
15510	1
399213	0.0192
605761	0.0265
210305	0.25
346616	0.0833
25877	0.5
24293	0.25
44161	0.1111
246748	0.0769
203275	0.1053
1483771	0.0222
236835	0.0625
11377239	0.0248
8513	0.2727
10979	0.5
215186	0.1
500973	0.0151
69639	0.2
69425	0.3333
219536	0.0541
590466	0.0345
16916	1
171797	0.0909
3976	0.5
21388	0.2
13410	0.1667
30374	0.1429
105686	0.0645
21268	0.3333
7164788	0.0315
657013	0.1111
2298696	0.0889
18705	1
37214	0.5
239597	0.5
236072	0.1
89824	0.0833
104386	0.25
274182	0.0408
376818	0.1
146497	0.0625
168668	0.1786
4191	1
101470	0.1143
76801	0.2
1204073	0.0467
121532	0.5
400927	0.0606
121862	0.3333
249210	0.0645
35292	0.5
423884	0.0152
46793	1
15494	1
273726	0.0588
175844	0.0714
154489	0.0909
1379182	0.085
175693	0.037
163901	0.3333
237700	0.2105
120858	1
77263	0.4
418962	0.0714
28516	0.5
100179	0.2857
68885	0.5
445842	0.0678
151888	0.1667
50498	0.3333
60174	1
698418	0.0791
63407	1
168328	0.5
404142	0.0769
117452	0.1111
56150	0.5
325073	0.1176
228743	0.5
39516	0.5
703293	0.0909
206424	0.25
14788	0.5
718773	0.0267
433311	0.0359
838936	0.0541
161127	0.0274
251983	0.4
460671	0.0217
721944	0.0118
40954	0.3333
12252023	0.0711
88980	0.25
679378	0.0833
297637	0.0909
289664	0.0667
52597	0.6
45919049	0.0684
407319	0.0333
881935	0.026
1018948	0.0811
3337357	0.0625
97377	0.0345
2182763	0.0484
55751	1
19454	1
114273	0.2727
36279	0.5
39299	0.2
65844	0.25
4144597	0.0514
503327	0.0147
121364	0.0645
845731	0.0211
17040	1
54379	1
7128	1
162327	0.0256
14579	0.3333
76147	0.2
198440	0.0952
2872347	0.0302
20519	0.0833
19178	1
14873064	0.0312
74547	0.5
18699	0.5
361400	0.0385
53618	0.4
19450	1
2669342	0.0386
67337	0.1429
102498	0.375
37980	0.25
34682	0.2
59540	0.3333
227886	0.0476
81082	0.2
43703	0.5
75946	0.3333
9132078	0.0435
3015268	0.0243
3015268	0.0227
381285	0.0303
173555	0.1111
130611	0.2
517510	0.0515
493838	0.016
362097	0.036
4018650	0.0326
578179	0.2
5600	1
1516113	0.0556
208299	0.25
31458	1
235647	0.0769
168468	0.1667
7018354	0.0611
122197	0.1429
1101884	0.0678
7075181	0.0607
2512070	0.0169
238230	0.0476
120060	0.5
568873	0.0167
60724	0.3333
409341	1
33639	1
21083	0.5
152488	0.1667
150737	0.0833
333783	0.0556
691305	0.0377
135558	0.1429
21168791	0.0248
11329	0.3333
2778986	0.0198
22354	0.5
94376	0.5
65534	1
3484466	0.0244
1492745	0.0611
137890	1
304589	0.0769
8602865	0.0541
96880	1
67736	0.4
809015	0.093
7150	1
107605	0.25
4018127	0.1171
74338	0.3333
39184	1
207048	0.3333
157828	0.1212
361118	0.1429
42892	0.5
31052	1
139788	0.5
79758	0.5
117019	0.3333
702298	0.0746
18071	0.5
56250	0.5
25376	1
392482	0.0833
63250	0.5
56506	0.1667
1645727	0.0664
113230	0.2903
35907	1
138757	0.2
9557071	0.0885
153078	1
5346	0.3333
864845	0.119
3273227	0.1373
14202	1
132002	0.0833
94859	0.2105
328454	0.0333
82620	0.0714
1933105	0.0199
10169	1
7013	1
569733	0.058
423666	0.1429
154936	0.3333
11123	1
7449	0.5
12037	0.1429
11433957	0.0413
30349	1
510906	0.0652
37096	0.3333
58937	0.5
919596	0.1975
28310	0.5
240592	0.0833
133019	0.4
256672	0.1667
44468	0.3333
161207	0.1667
176103	0.0333
25538	0.5
513584	0.05
821128	0.0568
306191	0.0357
60201	0.4
150674	0.3333
6718903	0.0531
1084839	0.0526
472406	0.0588
34309	0.3333
273012	0.0561
17264943	0.0595
35845	0.25
11179	1
7544	1
297378	0.0779
884122	0.0276
102400	0.0455
12279	1
10786	1
3506853	0.0501
529544	0.0741
1777225	0.0476
15510	1
399213	0.027
605761	0.0361
210305	0.2
346616	0.0769
25877	0.5
24293	0.25
44161	0.1111
246748	0.08
203275	0.1111
1483771	0.0191
236835	0.0625
11377239	0.0241
8513	0.2727
10979	0.5
215186	0.0789
500973	0.0169
69639	0.2
69425	0.3333
219536	0.0541
590466	0.0185
16916	1
171797	0.1111
3976	0.5
21388	0.2
13410	0.1667
30374	0.1429
105686	0.0667
21268	0.3333
7164788	0.0309
18705	1
37214	0.5
239597	0.6667
236072	0.1
89824	0.0833
104386	0.25
274182	0.0417
376818	0.1
146497	0.0667
168668	0.1538
4191	1
101470	0.1176
76801	0.2
1204073	0.0472
121532	0.5
400927	0.0606
121862	0.3333
249210	0.0645
35292	0.5
423884	0.0159
46793	1
15494	1
273726	0.0588
175844	0.0714
154489	0.0909
1379182	0.0808
175693	0.037
163901	0.3333
237700	0.2222
120858	1
77263	0.4
418962	0.0769
28516	0.5
100179	0.2857
68885	0.5
445842	0.0345
151888	0.1667
60174	1
698418	0.0698
63407	1
404142	0.0769
117452	0.1111
56150	0.5
325073	0.1176
228743	0.5
39516	0.5
703293	0.093
206424	0.25
14788	0.5
718773	0.0204
433311	0.0361
838936	0.0559
161127	0.0299
251983	0.4
460671	0.0227
721944	0.0118
40954	0.3333
12252023	0.0701
88980	0.25
679378	0.1
297637	0.0909
289664	0.0685
52597	0.6
45919049	0.0672
407319	0.0351
881935	0.0278
1018948	0.0811
3337357	0.0625
97377	0.0469
2182763	0.0483
55751	1
19454	1
114273	0.3333
36279	1
4144597	0.0505
503327	0.0175
121364	0.0952
845731	0.0259
17040	1
54379	1
7128	1
162327	0.0345
14579	0.3333
76147	0.25
198440	0.0952
2872347	0.031
20519	0.1111
19178	1
14873064	0.0328
74547	0.5
18699	0.5
361400	0.0385
53618	0.5
19450	1
2669342	0.0398
67337	0.1429
102498	0.4286
37980	0.3333
34682	0.25
59540	0.3333
227886	0.0476
43703	0.5
75946	0.3333
9132078	0.0444
3015268	0.0257
3015268	0.0236
173555	0.1111
130611	0.2
517510	0.0375
493838	0.0175
362097	0.0198
4018650	0.0235
5600	1
1516113	0.0439
208299	0.25
31458	1
235647	0.0909
7018354	0.0478
122197	0.1429
1101884	0.0661
7075181	0.0603
2512070	0.0178
238230	0.0476
568873	0.0172
60724	0.3333
409341	1
33639	1
21083	0.3333
152488	0.1667
150737	0.0909
691305	0.0426
135558	0.1429
21168791	0.0227
11329	0.3333
2778986	0.02
22354	0.5
94376	0.5
65534	1
3484466	0.0248
1492745	0.0497
137890	1
304589	0.0769
8602865	0.0464
96880	1
67736	0.5
809015	0.1026
7150	1
107605	0.25
4018127	0.1287
74338	0.3333
39184	1
207048	0.2857
157828	0.1071
361118	0.1667
42892	0.5
31052	1
139788	0.5
79758	0.5
117019	0.3333
702298	0.0526
18071	0.5
25376	1
392482	0.1053
63250	0.3333
56506	0.1667
1645727	0.07
113230	0.25
35907	1
9557071	0.0882
153078	1
5346	0.3333
864845	0.1389
3273227	0.1591
14202	1
94859	0.2222
328454	0.0345
82620	0.0769
1933105	0.0179
10169	1
569733	0.0484
423666	0.1481
154936	0.4
11123	1
7449	0.5
12037	0.1667
11433957	0.0392
30349	1
510906	0.1034
37096	0.3333
919596	0.2581
28310	0.6667
240592	0.1
256672	0.1667
44468	0.3333
161207	0.1333
176103	0.0435
25538	0.5
513584	0.05
821128	0.0411
306191	0.037
60201	0.4
150674	0.2
6718903	0.0514
1084839	0.0625
472406	0.0714
34309	0.5
273012	0.0845
17264943	0.0595
35845	0.3333
297378	0.0923
884122	0.0229
102400	0.0526
12279	1
10786	1
3506853	0.045
529544	0.08
1777225	0.0588
15510	1
399213	0.0286
605761	0.038
210305	0.2
346616	0.0769
25877	1
24293	0.25
44161	0.1111
246748	0.0833
203275	0.1111
1483771	0.0193
236835	0.0625
11377239	0.0245
8513	0.2727
10979	0.5
215186	0.0789
500973	0.0173
69639	0.2
219536	0.0556
590466	0.0192
16916	1
171797	0.1667
3976	0.5
21388	0.2
13410	0.1667
30374	0.1429
105686	0.0333
7164788	0.0287
657013	0.1143
2298696	0.0909
18705	1
37214	0.5
239597	0.6667
236072	0.1
89824	0.0909
104386	0.25
274182	0.0465
376818	0.1
146497	0.0667
168668	0.1538
4191	1
101470	0.1212
76801	0.2
1204073	0.05
121532	0.5
400927	0.0645
121862	0.6667
249210	0.0678
35292	0.5
423884	0.0167
46793	1
273726	0.0588
175844	0.0769
154489	0.0526
1379182	0.0838
175693	0.037
163901	0.3333
237700	0.2353
120858	1
77263	0.4
418962	0.0769
28516	0.5
100179	0.2857
68885	0.5
445842	0.0357
151888	0.1667
60174	1
698418	0.063
63407	1
117452	0.1111
56150	0.5
325073	0.125
228743	0.5
39516	0.5
703293	0.1111
206424	0.25
14788	0.5
718773	0.0211
433311	0.0411
838936	0.0523
161127	0.0328
251983	0.4
460671	0.025
721944	0.0118
40954	0.3333
12252023	0.0688
88980	0.25
679378	0.1
297637	0.0938
289664	0.0704
52597	0.6
45919049	0.0665
407319	0.0364
881935	0.0286
1018948	0.0882
3337357	0.0667
97377	0.0484
2182763	0.0487
55751	1
19454	1
114273	0.3333
36279	0.5
4144597	0.051
503327	0.0068
121364	0.0526
845731	0.012
17040	1
54379	1
162327	0.0345
14579	0.3333
76147	0.3333
198440	0.0526
2872347	0.0321
20519	0.1111
19178	1
14873064	0.0308
74547	0.5
18699	0.5
361400	0.0435
53618	0.6667
19450	1
2669342	0.0388
67337	0.1429
102498	0.4
37980	0.3333
34682	0.3333
227886	0.05
43703	0.5
75946	0.5
9132078	0.043
3015268	0.027
3015268	0.0252
173555	0.1111
130611	0.2
517510	0.0263
493838	0.02
362097	0.0208
4018650	0.0229
5600	1
1516113	0.0459
208299	0.1667
31458	1
7018354	0.0419
122197	0.1429
1101884	0.066
7075181	0.061
2512070	0.0182
238230	0.0526
568873	0.0189
60724	0.3333
409341	1
33639	1
21083	0.5
152488	0.1667
150737	0.1111
691305	0.0444
135558	0.1667
21168791	0.0244
11329	0.3333
2778986	0.0206
94376	0.5
65534	1
3484466	0.0179
1492745	0.0476
137890	1
304589	0.0769
8602865	0.0415
67736	0.5
809015	0.1094
7150	1
107605	0.25
4018127	0.1294
74338	0.3333
39184	1
207048	0.3077
157828	0.125
361118	0.1667
42892	0.5
139788	1
79758	0.6667
117019	0.5
702298	0.0392
18071	0.5
25376	1
392482	0.1136
63250	0.3333
56506	0.1667
1645727	0.0775
113230	0.2857
9557071	0.095
153078	1
5346	0.3333
864845	0.1515
3273227	0.1707
14202	1
94859	0.2222
328454	0.0175
82620	0.0769
1933105	0.0199
10169	1
569733	0.0492
423666	0.1481
154936	0.4
11123	1
7449	0.5
12037	0.2
11433957	0.0397
30349	1
510906	0.1071
37096	0.3333
919596	0.2419
28310	0.6667
240592	0.1
256672	0.1667
44468	0.3333
161207	0.1333
176103	0.0435
25538	0.5
513584	0.0427
821128	0.0441
306191	0.0385
60201	0.5
150674	0.2
6718903	0.0509
1084839	0.1143
472406	0.08
34309	0.5
273012	0.0845
17264943	0.0597
297378	0.0794
884122	0.0256
102400	0.0909
12279	1
10786	1
3506853	0.0418
529544	0.087
1777225	0.0625
15510	1
399213	0.0294
605761	0.04
210305	0.25
346616	0.0769
24293	0.25
44161	0.1111
246748	0.0833
203275	0.1111
1483771	0.0198
236835	0.0625
11377239	0.0234
8513	0.1818
10979	0.5
215186	0.0811
500973	0.018
69639	0.2
219536	0.0278
590466	0.0196
16916	1
171797	0.1667
3976	0.5
21388	0.2
13410	0.1667
105686	0.0333
7164788	0.0251
657013	0.1212
2298696	0.0952
18705	1
37214	1
239597	0.6667
236072	0.1429
89824	0.1
104386	0.25
274182	0.0455
376818	0.0909
146497	0.0667
168668	0.1538
101470	0.125
76801	0.2
1204073	0.05
121532	0.5
400927	0.069
121862	0.6667
249210	0.0566
35292	0.5
423884	0.0169
46793	1
273726	0.0606
175844	0.0833
154489	0.0556
1379182	0.0899
175693	0.0385
163901	0.3333
237700	0.2353
120858	1
77263	0.4
418962	0.0833
28516	0.5
100179	0.2857
68885	0.5
445842	0.04
151888	0.25
60174	1
698418	0.0661
63407	1
117452	0.1111
56150	0.5
325073	0.0714
228743	0.6667
39516	0.5
703293	0.1111
206424	0.3333
14788	0.5
718773	0.0216
433311	0.0347
838936	0.0517
161127	0.0161
251983	0.5
460671	0.0244
721944	0.0118
40954	0.3333
12252023	0.0684
88980	0.25
679378	0.1111
297637	0.0333
289664	0.0694
52597	0.6
45919049	0.0657
407319	0.0417
881935	0.0323
1018948	0.1111
3337357	0.0811
97377	0.0625
2182763	0.0413
55751	1
19454	1
114273	0.3333
4144597	0.0445
503327	0.0103
121364	0.0833
845731	0.0182
17040	1
54379	1
162327	0.04
14579	0.3333
76147	0.3333
198440	0.0526
2872347	0.035
20519	0.125
19178	1
14873064	0.0335
74547	0.5
18699	0.5
361400	0.0556
53618	0.6667
19450	1
2669342	0.0351
102498	0.2
37980	0.25
34682	0.3333
227886	0.05
43703	0.5
75946	1
9132078	0.0394
3015268	0.0267
3015268	0.0247
173555	0.1111
130611	0.2
517510	0.0156
493838	0.023
362097	0.0247
4018650	0.0233
5600	1
1516113	0.0392
208299	0.1667
31458	1
7018354	0.0391
122197	0.2
1101884	0.0567
7075181	0.0546
2512070	0.0194
568873	0.0196
60724	0.3333
409341	1
33639	1
21083	0.5
150737	0.1111
691305	0.05
135558	0.1667
21168791	0.0229
11329	0.3333
2778986	0.0225
94376	0.5
65534	1
3484466	0.0185
1492745	0.0439
137890	1
304589	0.1
8602865	0.0414
67736	0.5
809015	0.1186
7150	1
107605	0.3333
4018127	0.1392
39184	1
207048	0.3333
157828	0.1
42892	0.5
139788	1
79758	0.6667
702298	0.0571
18071	1
25376	1
392482	0.1562
63250	0.3333
56506	0.25
1645727	0.0794
113230	0.3
9557071	0.1009
153078	1
5346	0.3333
864845	0.1562
3273227	0.175
14202	1
94859	0.25
328454	0.0189
82620	0.0769
1933105	0.0211
569733	0.0328
423666	0.1481
154936	0.4
11123	1
7449	0.5
12037	0.5
11433957	0.0386
30349	1
510906	0.1071
919596	0.1667
28310	0.6667
240592	0.1
256672	0.1667
161207	0.0833
176103	0.0526
25538	1
513584	0.0427
821128	0.0351
306191	0.0455
60201	0.6667
150674	0.3333
6718903	0.0502
1084839	0.0968
472406	0.087
273012	0.0635
17264943	0.0551
529544	0.087
1777225	0.0714
399213	0.0357
605761	0.0317
210305	0.25
24293	0.25
44161	0.1111
246748	0.0833
203275	0.1176
1483771	0.0198
236835	0.0625
11377239	0.022
8513	0.2
10979	0.5
215186	0.0811
500973	0.0181
69639	0.2
219536	0.0294
590466	0.0204
16916	1
171797	0.1429
3976	0.5
21388	0.2
13410	0.1667
105686	0.0455
7164788	0.026
657013	0.125
2298696	0.1
18705	1
37214	1
239597	0.6667
89824	0.1111
104386	0.3333
274182	0.0476
376818	0.1
146497	0.0667
168668	0.1875
101470	0.129
1204073	0.0602
121532	0.5
400927	0.08
121862	1
